"","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
"1859",-118.13,34.05,35,3229,616,1879,595,3.9531,268400,"<1H OCEAN"
"1860",-118.14,33.93,31,3205,727,1647,664,3.3681,223900,"<1H OCEAN"
"1861",-117.25,32.81,39,1846,350,765,329,3.9187,311900,"NEAR OCEAN"
"1862",-118.17,33.77,38,2239,721,984,684,2.346,165600,"NEAR OCEAN"
"1863",-122.4,37.72,37,971,248,647,208,2.1187,239300,NA
"1864",-121.63,38.67,34,431,85,391,77,2.625,225000,"INLAND"
"1865",-118.25,34.1,42,598,147,312,144,2.625,164300,"<1H OCEAN"
"1866",-117.19,33.9,3,21060,3366,9623,2812,4.189,143000,"INLAND"
"1867",-122.04,37.99,32,1504,279,749,267,3.2,134500,"NEAR BAY"
"1868",-118.99,35.24,40,282,59,NA,71,2.35,91700,"INLAND"
"1869",-122.36,37.58,52,3084,595,NA,571,5.0756,374200,"NEAR OCEAN"
"1870",-118.3,33.97,46,1425,317,1140,304,3.375,98500,"<1H OCEAN"
"1871",-117.67,33.64,11,2722,554,1565,508,5.1645,164100,"<1H OCEAN"
"1872",-121.04,37.65,8,1959,379,995,365,3.3567,129100,"INLAND"
"1873",-117.93,33.64,15,1707,514,1335,434,2.7543,177800,"<1H OCEAN"
"1874",-117.21,33.95,5,8403,1240,3962,1150,5.2174,155500,"INLAND"
"1875",-122.26,37.88,52,2363,604,1558,573,2.944,338900,"NEAR BAY"
"1876",-120.96,41.12,29,779,136,364,123,2.5,59200,"INLAND"
"1877",-121.93,38.31,25,185,32,85,32,4.875,250000,"INLAND"
"1878",-117.87,33.78,21,2487,573,1515,494,4.3039,168500,"<1H OCEAN"
"1879",-117.39,34.07,26,1387,277,664,239,3.0278,96800,"INLAND"
"1880",-118.27,34.07,32,1657,579,2071,598,2.1135,152500,"<1H OCEAN"
"1881",-117.81,33.73,19,4022,975,2334,954,3.0305,140600,"<1H OCEAN"
"1882",-118.19,34.07,42,1555,337,1152,348,3.375,169600,"<1H OCEAN"
"1883",-121.96,37.23,36,4423,632,1719,608,NA,476400,"<1H OCEAN"
"1884",-122.5,37.76,50,1993,410,1009,374,3.9464,295600,"NEAR OCEAN"
"1885",-117.05,32.8,16,1561,378,574,350,3.0035,94600,"<1H OCEAN"
"1886",-121.98,37.36,35,1293,223,701,216,NA,281900,"<1H OCEAN"
"1887",-118.34,33.83,35,1818,353,853,321,5.8972,350900,NA
"1888",-122.17,37.74,43,818,193,494,179,2.4776,101600,"NEAR BAY"
"1889",-118.95,34.81,30,2817,604,1089,412,3.1364,123500,"INLAND"
"1890",-117.22,34.48,7,2449,447,1217,408,3.6646,109900,"INLAND"
"1891",-120.84,37.06,14,1506,380,1096,352,1.1301,78500,"INLAND"
"1892",-119.02,35.38,52,90,35,36,31,0.8054,60000,"INLAND"
"1893",-123.8,39.47,28,2492,507,1202,460,2.7857,150300,"<1H OCEAN"
"1894",-120.76,37.65,25,3214,682,2319,640,2.0385,84300,"INLAND"
"1895",-118.19,33.78,29,1013,392,1083,316,1.8438,162500,"NEAR OCEAN"
"1896",-117.98,33.65,22,3335,754,1500,719,3.7315,197900,"<1H OCEAN"
"1897",-122.89,38.93,20,1214,247,504,223,2.7188,105700,"<1H OCEAN"
"1898",-122.48,37.69,43,2661,455,1384,456,4.2421,257500,"NEAR OCEAN"
"1899",-117.93,33.69,19,2602,439,1156,424,5.01,263800,"<1H OCEAN"
"1900",-121.97,37.96,28,1433,290,877,313,4.7891,184800,"INLAND"
"1901",-118.37,34.03,41,1425,285,838,296,3.9732,188400,"<1H OCEAN"
"1902",-118.37,33.86,28,2685,581,1243,529,4.119,324000,NA
"1903",-122.23,38.14,36,1412,260,792,268,2.3056,90400,"NEAR BAY"
"1904",-121.92,36.61,27,1619,352,831,344,4.3,226400,"NEAR OCEAN"
"1905",-122.2,37.9,36,2107,287,740,280,NA,500001,"NEAR BAY"
"1906",-118.48,34.33,9,2384,395,1697,402,6.0891,270100,"<1H OCEAN"
"1907",-118.46,34.23,19,9902,2814,7307,2660,2.585,145400,"<1H OCEAN"
"1908",-121.8,37.35,15,2781,498,1389,475,5.614,223300,"<1H OCEAN"
"1909",-122.26,37.87,52,1087,371,NA,350,1.4012,175000,"NEAR BAY"
"1910",-122.27,38.28,37,1170,303,766,302,2.6618,136200,"NEAR BAY"
"1911",-114.59,33.61,34,4789,1175,3134,1056,2.1782,58400,"INLAND"
"1912",-122.3,38.29,48,2278,477,1219,453,2.9643,154000,"NEAR BAY"
"1913",-121.8,37.27,10,3301,593,2190,575,NA,260700,"<1H OCEAN"
"1914",-118.36,33.81,34,2211,502,1113,488,4.7026,356800,"<1H OCEAN"
"1915",-122.86,38.42,38,1166,223,584,225,3.6667,244400,"<1H OCEAN"
"1916",-122.22,37.8,52,2286,464,NA,441,3.0298,199600,"NEAR BAY"
"1917",-119.69,34.43,30,1273,343,1082,325,2.5104,228100,"<1H OCEAN"
"1918",-118.04,33.83,20,1488,312,972,283,4.055,201900,"<1H OCEAN"
"1919",-118.25,33.99,42,2261,574,NA,527,1.5556,98500,"<1H OCEAN"
"1920",-120.35,36.14,9,2671,647,1484,541,1.7075,60400,"INLAND"
"1921",-121.49,38.56,35,1521,457,NA,455,1.9013,86900,"INLAND"
"1922",-120.14,34.6,22,2136,465,1143,409,2.9479,243100,"NEAR OCEAN"
"1923",-121.83,37.26,15,3243,551,1752,551,5.5849,257400,"<1H OCEAN"
"1924",-117.98,34.08,17,3640,830,3537,807,3.4784,152200,"INLAND"
"1925",-119.67,36.82,2,2579,376,1133,342,4.5577,123300,"INLAND"
"1926",-121.56,39.08,26,1377,289,761,267,1.4934,48300,"INLAND"
"1927",-124.23,41.75,11,3159,616,1343,479,2.4805,73200,"NEAR OCEAN"
"1928",-121.36,38.01,16,926,230,451,198,4.0221,173300,"INLAND"
"1929",-118.31,34.07,20,3264,1248,2919,1191,2.3674,500001,NA
"1930",-121.35,38.61,27,3900,776,1549,761,2.7788,115700,"INLAND"
"1931",-121.94,37.29,22,2593,637,1249,623,3.75,212500,"<1H OCEAN"
"1932",-118.17,34.03,42,882,292,NA,281,2.761,120000,"<1H OCEAN"
"1933",-117.94,33.82,29,1422,409,1057,390,2.3347,208100,"<1H OCEAN"
"1934",-117.9,34.12,33,1555,361,NA,386,4.0529,138200,"<1H OCEAN"
"1935",-119.34,36.31,14,1635,422,NA,399,2.7,88900,"INLAND"
"1936",-117.61,33.45,6,950,184,426,186,4.7237,220700,"NEAR OCEAN"
"1937",-118.37,34.09,31,6348,1827,2559,1755,3.2818,225000,"<1H OCEAN"
"1938",-122.06,36.98,15,3385,669,1571,615,4.2254,320900,"NEAR OCEAN"
"1939",-122.29,37.56,34,1693,281,846,291,5.3683,339400,"NEAR BAY"
"1940",-118.14,34.17,52,2667,486,1681,504,4.0524,173100,"<1H OCEAN"
"1941",-122.21,37.48,37,1326,335,1771,335,3.0147,218100,"NEAR BAY"
"1942",-118.41,33.94,45,2038,394,1086,387,4.7375,289600,"<1H OCEAN"
"1943",-121.78,37.69,34,2358,498,1157,461,3.3618,174600,"INLAND"
"1944",-118.35,34.04,38,1626,375,1019,372,2.3687,146800,"<1H OCEAN"
"1945",-121.55,39.51,48,827,198,396,161,0.8024,58300,"INLAND"
"1946",-120.61,35.13,16,3431,721,1777,701,2.7301,190400,"<1H OCEAN"
"1947",-118.35,33.85,34,1770,291,916,289,5,354200,"<1H OCEAN"
"1948",-118.36,33.88,22,1388,336,930,287,2.7981,275000,"<1H OCEAN"
"1949",-122.05,37.9,32,2676,484,NA,473,4.6528,335700,"NEAR BAY"
"1950",-119.68,37.19,10,3113,589,1508,512,2.8167,96100,"INLAND"
"1951",-118.86,34.22,26,1932,280,886,289,5.0855,232200,"<1H OCEAN"
"1952",-118.13,33.77,37,4365,926,1661,868,5.3046,360700,"NEAR OCEAN"
"1953",-118.11,33.89,35,1139,197,772,233,4.375,204700,"<1H OCEAN"
"1954",-119.78,36.78,37,2185,455,1143,438,1.9784,70700,"INLAND"
"1955",-118.29,33.72,25,2469,584,1253,535,3.1932,257500,"NEAR OCEAN"
"1956",-118.42,33.93,28,4603,993,2191,943,4.5743,382200,NA
"1957",-118.04,34.09,32,1339,334,817,349,2.8333,186000,"INLAND"
"1958",-116.57,33.84,18,7962,1652,2009,921,3.3897,230200,"INLAND"
"1959",-119.67,36.35,10,1090,164,470,158,4.9432,118800,"INLAND"
"1960",-119.3,36.34,27,1515,358,1178,309,1.4432,48100,"INLAND"
"1961",-118.09,33.8,36,1724,322,838,328,4.4831,253900,"<1H OCEAN"
"1962",-118.09,33.96,20,1911,472,1407,465,2.7647,163000,"<1H OCEAN"
"1963",-117.34,34.14,37,1834,393,1198,348,2.225,81600,"INLAND"
"1964",-118.3,34.1,35,7517,2961,NA,2769,1.9354,340000,"<1H OCEAN"
"1965",-121.29,38.61,26,1814,299,963,317,4.4519,110500,"INLAND"
"1966",-122.47,37.78,52,2275,412,1166,424,4.0652,421300,NA
"1967",-118.28,34.18,47,2243,339,NA,319,NA,446800,"<1H OCEAN"
"1968",-118.38,33.87,23,2387,418,1008,415,5.8518,337900,"<1H OCEAN"
"1969",-122.44,37.76,52,2110,454,NA,438,3.9079,370000,NA
"1970",-117.02,32.81,26,1998,301,874,305,5.4544,180900,"<1H OCEAN"
"1971",-117.25,32.75,32,3551,1037,NA,935,2.2017,208300,"NEAR OCEAN"
"1972",-118.23,34.09,47,859,239,913,234,2.6442,136100,"<1H OCEAN"
"1973",-121.07,39.04,9,2374,372,884,333,4.5042,206400,"INLAND"
"1974",-121.94,37.26,21,3843,716,1850,705,4.6758,264200,"<1H OCEAN"
"1975",-121.98,37.95,16,2984,406,1317,397,NA,265900,"INLAND"
"1976",-122.42,37.8,52,2852,581,838,510,NA,500001,"NEAR BAY"
"1977",-118.48,34.01,31,2851,804,1410,782,4.0893,381500,"<1H OCEAN"
"1978",-121.75,37.68,35,1755,299,702,263,5.2443,183400,"INLAND"
"1979",-117.04,34,25,3750,781,1594,785,2.4167,104900,"INLAND"
"1980",-118.95,35.37,37,1475,327,NA,295,1.6728,55400,"INLAND"
"1981",-118.28,33.96,39,882,221,NA,189,1.8472,99100,"<1H OCEAN"
"1982",-117.04,32.74,5,2878,785,NA,758,1.7179,132000,"NEAR OCEAN"
"1983",-118.04,34.12,44,2007,288,921,307,NA,500001,"INLAND"
"1984",-122.03,37.87,21,3521,447,1396,467,NA,358700,"NEAR BAY"
"1985",-118.66,34.02,23,8798,1465,2750,1208,NA,500001,"NEAR OCEAN"
"1986",-122.05,37.54,25,4209,731,2568,703,5.2882,223100,"NEAR BAY"
"1987",-118.12,34.6,33,2189,497,1459,443,2.3958,94500,"INLAND"
"1988",-118.28,34.06,52,936,454,990,354,1.1122,187500,"<1H OCEAN"
"1989",-118.48,34.02,30,2027,609,1425,562,2.2917,330800,"<1H OCEAN"
"1990",-119.89,36.73,43,524,93,302,93,2.6146,81300,"INLAND"
"1991",-117.27,33.06,7,3686,733,1612,672,3.197,367100,"NEAR OCEAN"
"1992",-118.41,34.25,18,3447,857,3663,817,3.2284,157100,"<1H OCEAN"
"1993",-116.9,32.9,19,3090,552,1621,520,4.0806,189200,"<1H OCEAN"
"1994",-117.08,33.03,17,987,142,463,152,5.8747,229300,"<1H OCEAN"
"1995",-122.14,37.73,38,1723,394,711,353,3.0673,218400,NA
"1996",-122.07,37.52,3,14014,2861,7205,2753,6.0824,273500,NA
"1997",-118.14,34.02,44,1715,460,1740,423,2.7019,153300,"<1H OCEAN"
"1998",-119.71,36.81,19,2282,550,1034,500,1.6618,69700,"INLAND"
"1999",-115.64,32.75,19,377,69,198,55,1.625,112500,"INLAND"
"2000",-122.41,37.78,52,254,72,153,29,3.8625,350000,"NEAR BAY"
"2001",-121.99,36.98,40,1104,224,669,215,4.3409,256300,"NEAR OCEAN"
"2002",-117.39,33.97,52,3307,553,1269,529,4.3176,136200,"INLAND"
"2003",-121.03,37.68,20,3204,625,2016,605,2.6567,110400,"INLAND"
"2004",-116.47,33.81,7,10105,2481,6274,2095,2.4497,90900,"INLAND"
"2005",-121.43,38.58,35,5298,954,1933,918,3.9167,155700,"INLAND"
"2006",-118.14,33.86,43,2104,382,1071,396,5,208900,"<1H OCEAN"
"2007",-122.39,37.6,44,2304,384,986,379,4.652,387100,NA
"2008",-117.43,34.08,13,4563,1187,2475,1019,2.1189,121700,"INLAND"
"2009",-121.46,38.55,40,2077,435,1454,385,2.0074,57000,"INLAND"
"2010",-121.74,36.79,16,3841,620,1799,611,4.3814,245300,"<1H OCEAN"
"2011",-118.16,34.02,42,814,216,773,208,2.5313,156900,"<1H OCEAN"
"2012",-118.18,34.05,41,389,102,455,107,2.7031,109200,"<1H OCEAN"
"2013",-121.39,38.64,33,1503,282,652,229,3.6937,99300,"INLAND"
"2014",-117.47,33.98,8,12106,1913,5810,1717,4.9886,158100,"INLAND"
"2015",-119.96,38.93,22,2731,632,1215,483,2.83,110500,"INLAND"
"2016",-118.95,34.16,21,2953,419,1397,410,NA,291500,NA
"2017",-121.51,38.5,25,4719,745,1857,739,5.0371,180200,"INLAND"
"2018",-121.83,39.76,12,9831,1921,4644,1775,3.1142,112600,"INLAND"
"2019",-118.41,33.97,44,2789,503,3732,474,4.6176,352300,NA
"2020",-116.48,33.8,15,3004,615,437,210,3.6667,90000,"INLAND"
"2021",-118.36,34.04,48,1769,429,993,405,2.3214,139400,"<1H OCEAN"
"2022",-122.41,37.75,52,2452,623,1932,549,2.3903,236100,NA
"2023",-122.04,37.85,27,6039,780,2181,761,NA,469400,"NEAR BAY"
"2024",-117.68,34.09,22,1547,334,773,316,2.9812,148800,"INLAND"
"2025",-117.3,34.53,38,1643,489,1196,406,1.2275,64100,"INLAND"
"2026",-118.33,33.98,30,3112,931,2739,841,1.6531,118500,"<1H OCEAN"
"2027",-118.46,34.19,20,5992,1820,4826,1632,2.7237,233500,NA
"2028",-122.18,37.77,52,2744,547,1479,554,2.2768,96200,"NEAR BAY"
"2029",-118.28,34.06,52,1261,616,2309,581,1.6184,225000,"<1H OCEAN"
"2030",-118.32,33.81,28,2142,445,1140,422,4.8438,346200,NA
"2031",-118.25,34.09,43,1903,635,1919,613,2.6336,174300,"<1H OCEAN"
"2032",-118.3,33.81,17,5544,1068,3008,1038,5.322,282700,"<1H OCEAN"
"2033",-120.99,38.69,5,5743,1074,NA,962,4.1163,172500,"INLAND"
"2034",-118.24,33.99,28,312,89,NA,87,2.4107,96400,"<1H OCEAN"
"2035",-118.39,33.96,45,1436,374,NA,292,3.625,329400,"<1H OCEAN"
"2036",-117.8,33.69,13,1161,289,630,296,3.3438,333300,NA
"2037",-121.21,37.8,44,300,72,160,73,2.1786,120800,"INLAND"
"2038",-117.98,35.1,4,923,166,NA,135,4.5724,84500,"INLAND"
"2039",-116.98,32.73,16,952,143,530,143,5.0864,175300,"<1H OCEAN"
"2040",-121.52,38.53,31,3089,585,1366,561,4.2885,160300,"INLAND"
"2041",-122.19,38.09,8,614,118,278,115,NA,166300,"NEAR BAY"
"2042",-118.46,34.19,35,1491,295,779,309,6.1142,256300,"<1H OCEAN"
"2043",-118.23,33.92,32,2698,640,1953,613,1.2222,107200,"<1H OCEAN"
"2044",-118.85,34.14,24,1999,244,759,247,NA,366300,"<1H OCEAN"
"2045",-117.98,33.64,20,1851,495,792,363,3.8187,137500,"NEAR OCEAN"
"2046",-123.54,39.17,18,2251,510,NA,369,2.2946,101000,"<1H OCEAN"
"2047",-119.4,37.09,22,2211,477,773,288,3.3269,102700,"INLAND"
"2048",-121.42,38.47,11,5665,1507,3422,1299,2.3343,97800,"INLAND"
"2049",-117.18,32.76,8,3694,997,1297,807,3.6492,158900,"NEAR OCEAN"
"2050",-122.04,37.61,36,1151,216,727,215,4.1719,187000,"NEAR BAY"
"2051",-121.83,37.38,31,3633,843,2677,797,3.2222,184800,"<1H OCEAN"
"2052",-118.24,33.94,39,1215,273,1211,265,1.7212,95500,"<1H OCEAN"
"2053",-118.03,33.78,26,2001,302,836,298,5.1061,257500,"<1H OCEAN"
"2054",-122.26,37.77,52,1704,371,663,340,4.226,275000,NA
"2055",-117.08,32.62,16,5192,1381,3261,1321,2.2685,151900,"NEAR OCEAN"
"2056",-118.14,34.14,24,10239,2823,4210,2565,3.6997,225000,"<1H OCEAN"
"2057",-122.44,37.73,52,2381,492,1485,447,4.3898,270000,"NEAR BAY"
"2058",-121.97,39.79,16,1453,299,904,286,3.5735,89600,"INLAND"
"2059",-117.64,34.07,38,2450,544,1823,536,2.837,111200,"INLAND"
"2060",-118.17,34.67,5,8352,1555,3723,1389,4.5659,140300,"INLAND"
"2061",-117.09,32.66,37,1232,330,1086,330,1.6389,114300,"NEAR OCEAN"
"2062",-117.01,32.67,17,2319,348,1125,337,5.551,266900,NA
"2063",-118.19,33.86,35,1133,296,774,271,2.2381,137500,"<1H OCEAN"
"2064",-121.8,39.64,25,2202,422,1109,403,2.8306,87500,"INLAND"
"2065",-117.15,32.76,40,1809,474,826,456,2.6518,179800,"NEAR OCEAN"
"2066",-118.24,33.96,37,1602,388,1553,342,2.0655,93400,"<1H OCEAN"
"2067",-117.26,32.95,15,1882,233,704,219,NA,500001,"NEAR OCEAN"
"2068",-118.14,34.02,42,1384,458,1825,455,1.4178,145500,"<1H OCEAN"
"2069",-119.59,36.11,32,752,159,524,155,2.25,50000,"INLAND"
"2070",-120.59,34.7,29,17738,3114,NA,2826,2.7377,28300,"NEAR OCEAN"
"2071",-121.36,38.02,5,2229,543,1010,474,4.1719,206100,"INLAND"
"2072",-118.15,33.78,13,3056,861,1600,824,3.3003,207800,"NEAR OCEAN"
"2073",-121.84,37.38,33,835,181,781,169,5.1082,195800,"<1H OCEAN"
"2074",-118.08,34.58,12,3851,857,2169,811,3.0101,116300,"INLAND"
"2075",-117.14,32.71,52,979,314,975,297,1.2375,100000,"NEAR OCEAN"
"2076",-117.23,32.78,35,1649,355,746,360,4.6293,356500,"NEAR OCEAN"
"2077",-118.18,33.99,38,1010,315,1157,301,1.6341,161800,"<1H OCEAN"
"2078",-118.15,34.07,44,1626,383,1063,334,2.4348,220700,"<1H OCEAN"
"2079",-118.19,34.03,42,2250,629,2588,609,1.9719,134200,"<1H OCEAN"
"2080",-117.16,33.92,12,3236,502,1610,502,4.7568,143500,"INLAND"
"2081",-118.48,34.04,49,3780,741,1435,690,4.3158,500001,"<1H OCEAN"
"2082",-118.13,33.84,48,1895,294,881,293,NA,307400,"<1H OCEAN"
"2083",-122.08,37.63,37,1793,364,1534,346,3.6458,156600,"NEAR BAY"
"2084",-122.59,38.12,25,7784,1145,3445,1166,6.0132,287900,NA
"2085",-118.24,33.78,24,574,173,784,162,2.25,152300,"NEAR OCEAN"
"2086",-117.08,32.75,20,1989,508,1452,462,2.0077,118300,"NEAR OCEAN"
"2087",-118.08,34.12,34,2921,641,1541,562,3.6827,264100,"<1H OCEAN"
"2088",-121.21,37.8,45,370,84,167,70,1.4853,101800,"INLAND"
"2089",-122.25,37.49,40,2709,521,1156,510,4.6366,395500,"NEAR OCEAN"
"2090",-119.14,36.06,32,1838,441,1628,425,1.6452,41500,"INLAND"
"2091",-119.11,34.17,37,470,105,522,83,2.0368,243800,NA
"2092",-118.21,34.04,36,1825,479,2097,480,2.1862,135300,"<1H OCEAN"
"2093",-121.42,38.5,24,7740,1539,4333,1397,3.025,87900,"INLAND"
"2094",-121.45,38.57,52,2006,412,825,384,3.2963,236100,"INLAND"
"2095",-118.29,33.71,36,3135,746,1815,697,3.7596,300000,"NEAR OCEAN"
"2096",-122.15,37.68,30,2261,443,929,383,4.2841,213400,"NEAR BAY"
"2097",-115.98,33.32,8,240,46,63,24,1.4688,53800,"INLAND"
"2098",-117.64,34.07,30,2787,713,2647,693,2.2765,98100,"INLAND"
"2099",-117.08,33.16,11,6341,1030,2697,977,4.8554,206700,"<1H OCEAN"
"2100",-121.79,36.68,22,6912,1513,3794,1455,3.0608,168300,"<1H OCEAN"
"2101",-117.24,33.04,13,3498,663,1412,618,3.212,147600,"NEAR OCEAN"
"2102",-118.01,35.12,15,1926,361,917,316,3.3889,68500,"INLAND"
"2103",-121.34,38.66,18,4164,963,2032,898,2.119,133100,"INLAND"
"2104",-118.12,33.81,36,1665,291,721,294,4.6875,250700,"<1H OCEAN"
"2105",-121.57,37,18,7241,1225,4168,1138,4.5714,260300,"INLAND"
"2106",-117.2,34.15,18,1859,251,747,256,NA,173200,"INLAND"
"2107",-117.17,33.66,2,7401,1187,2826,839,4.1386,177300,"<1H OCEAN"
"2108",-118.22,33.98,27,1095,340,1300,318,2.6548,123200,"<1H OCEAN"
"2109",-122.41,37.77,52,849,276,582,222,3.4671,250000,NA
"2110",-120.62,35.13,26,3971,803,NA,723,2.7128,209900,"<1H OCEAN"
"2111",-120.97,38,27,1683,288,873,258,4.7069,176900,"INLAND"
"2112",-122.4,37.75,52,1182,307,1029,306,2.0577,214600,NA
"2113",-119.19,34.21,27,1887,487,1339,428,2.9185,224500,"NEAR OCEAN"
"2114",-117.91,34.1,35,2746,478,1779,501,4.25,166700,"<1H OCEAN"
"2115",-117.89,33.72,23,2305,538,2493,502,3.6618,183500,"<1H OCEAN"
"2116",-122.16,37.76,46,1827,307,881,302,4.6696,164300,"NEAR BAY"
"2117",-121.31,38.03,24,3050,568,1743,549,3.7413,105300,"INLAND"
"2118",-118.3,33.74,28,1065,215,887,217,3.9375,270500,"NEAR OCEAN"
"2119",-122.7,38.35,16,1328,187,607,197,5.0366,257800,"<1H OCEAN"
"2120",-118.17,34.04,45,911,238,1005,229,2.8167,114000,"<1H OCEAN"
"2121",-117.03,32.97,16,3936,694,1935,659,4.5625,231200,"<1H OCEAN"
"2122",-118.36,33.87,19,2512,575,1275,544,4.9375,293000,"<1H OCEAN"
"2123",-118.21,34.18,14,2672,335,1113,318,NA,500001,"<1H OCEAN"
"2124",-118.3,34.05,31,1744,720,2034,633,2.2684,193800,"<1H OCEAN"
"2125",-122.07,40.95,14,2721,627,1356,468,3.0299,73200,"INLAND"
"2126",-119.77,36.8,32,3461,665,1507,649,2.9244,84600,"INLAND"
"2127",-118.29,34.17,17,3852,1066,2986,993,2.3482,255400,"<1H OCEAN"
"2128",-117.92,33.91,33,2868,382,1204,412,NA,336900,"<1H OCEAN"
"2129",-115.53,32.97,35,1583,340,933,318,2.4063,70700,"INLAND"
"2130",-121.45,38.49,34,3573,662,1540,620,3.5323,109800,"INLAND"
"2131",-122.45,37.79,52,1457,215,495,208,NA,500001,"NEAR BAY"
"2132",-117.4,33.76,8,1954,330,973,321,4.4875,249100,"INLAND"
"2133",-116.26,33.72,10,9404,1827,NA,1283,3.1086,105800,"INLAND"
"2134",-117.94,34.04,33,1493,331,1571,354,3.8864,158900,"<1H OCEAN"
"2135",-120.96,37.64,41,1467,328,673,310,2.7917,90700,"INLAND"
"2136",-119.68,36.32,28,1325,276,873,240,2.5833,54400,"INLAND"
"2137",-121.93,36.63,28,3983,852,1582,778,3.5147,313900,"NEAR OCEAN"
"2138",-119.48,36.44,22,1389,290,1185,271,2.0857,49200,"INLAND"
"2139",-118.02,34.08,31,2402,632,2830,603,2.3333,164200,"INLAND"
"2140",-121.4,38.47,4,20982,3392,NA,3086,4.3658,130600,"INLAND"
"2141",-118.31,33.84,5,3559,869,2965,794,2.6491,216700,"<1H OCEAN"
"2142",-117.68,35.63,18,4334,641,1777,661,6.0653,105300,"INLAND"
"2143",-119.69,36.81,13,1524,366,994,370,2.5446,93800,"INLAND"
"2144",-122.53,37.5,19,4768,807,2199,805,NA,331100,"NEAR OCEAN"
"2145",-121.47,38.7,31,1007,181,563,185,3.625,91300,"INLAND"
"2146",-119.02,35.33,26,3691,826,2072,827,2.1553,84700,"INLAND"
"2147",-122.39,40.53,28,1427,304,692,285,2.125,80800,"INLAND"
"2148",-122.44,37.8,52,2869,594,NA,335,5.0376,500001,"NEAR BAY"
"2149",-122.65,38.99,16,4279,951,1596,666,1.8571,75900,"INLAND"
"2150",-116.15,34.14,18,3312,705,1251,512,3.0139,82600,"INLAND"
"2151",-121.6,37.09,24,1511,318,1052,292,3.625,350000,"<1H OCEAN"
"2152",-121.79,39.48,39,1105,180,408,166,3.3929,82100,"INLAND"
"2153",-119.36,36.21,25,1170,259,804,257,1.3889,50200,"INLAND"
"2154",-117.2,34.04,24,1587,222,676,234,6.0715,173400,"INLAND"
"2155",-114.57,33.57,20,1454,326,624,262,1.925,65500,"INLAND"
"2156",-117.3,33.85,15,3991,751,NA,657,2.9542,127900,"INLAND"
"2157",-119.25,34.26,30,2948,827,1635,750,2.67,214900,"NEAR OCEAN"
"2158",-119.33,36.22,9,3748,644,1955,620,4.2011,108100,"INLAND"
"2159",-117.75,34.12,25,5411,998,2243,1019,4.3148,240700,"INLAND"
"2160",-116.99,34.3,29,5055,1036,410,191,3.5104,157100,"INLAND"
"2161",-117.14,32.75,19,1358,613,766,630,1.0353,150000,"NEAR OCEAN"
"2162",-118.43,34.17,35,2922,507,1130,485,5.451,341800,"<1H OCEAN"
"2163",-118.38,34.21,38,1363,395,1798,405,2.3182,171200,"<1H OCEAN"
"2164",-122.23,38.33,31,3440,574,NA,537,5.5368,325900,"NEAR BAY"
"2165",-122.53,37.93,42,2171,362,887,347,NA,393200,"NEAR BAY"
"2166",-116.85,34.26,18,6988,1635,2044,726,2.4308,90600,"INLAND"
"2167",-118,33.81,33,2970,547,1869,539,4.3636,201800,"<1H OCEAN"
"2168",-121.96,37.58,15,3575,597,1777,559,5.7192,283500,NA
"2169",-122.44,37.74,23,6291,1269,2818,1198,4.2672,391900,"NEAR BAY"
"2170",-117.96,33.72,23,3929,559,1858,538,NA,318200,NA
"2171",-116.38,34.2,14,4985,1238,2517,954,2.0674,65000,"INLAND"
"2172",-123.36,39.25,17,1087,254,522,202,2.5875,144500,"<1H OCEAN"
"2173",-117.9,33.71,16,4208,630,2592,662,NA,260500,"<1H OCEAN"
"2174",-117.79,34.11,18,3814,721,1881,692,4.4722,215600,NA
"2175",-122.09,37.38,36,2587,416,NA,410,NA,407200,"NEAR BAY"
"2176",-117.47,33.95,15,6248,1249,3795,1128,4.1264,124600,"INLAND"
"2177",-118.58,34.2,35,1558,267,793,249,5.1463,220200,NA
"2178",-121.09,39.22,25,2200,439,1045,419,2.6042,116700,"INLAND"
"2179",-121.47,38.54,36,2099,510,1845,483,1.4138,52500,"INLAND"
"2180",-118.28,33.96,41,1175,340,1241,352,1.2273,98400,"<1H OCEAN"
"2181",-118.31,34.09,28,720,267,891,265,1.8977,100000,"<1H OCEAN"
"2182",-120.85,37.49,42,264,72,310,70,1.4063,61500,"INLAND"
"2183",-118.01,34.05,37,682,172,813,173,3.8125,138000,"<1H OCEAN"
"2184",-117.22,32.83,31,2558,512,1164,492,3.4318,200400,"NEAR OCEAN"
"2185",-119.73,36.73,9,1621,428,678,394,2.2437,54200,"INLAND"
"2186",-122.62,38.25,24,2388,358,1187,362,4.6534,196500,"<1H OCEAN"
"2187",-118.51,34.22,36,2794,523,1334,472,4.3462,222100,NA
"2188",-118.49,34,32,3407,1071,1463,986,3.0369,500001,"<1H OCEAN"
"2189",-118.36,34.03,38,1400,376,1139,315,2.2368,120000,"<1H OCEAN"
"2190",-121.88,37.34,52,1390,365,921,352,2.1442,188900,"<1H OCEAN"
"2191",-117.17,32.73,52,1578,487,879,446,2.4069,215000,NA
"2192",-117.24,32.81,34,2420,391,917,392,NA,394400,"NEAR OCEAN"
"2193",-117.68,34.04,27,574,103,321,103,3.9107,186500,"INLAND"
"2194",-118.5,33.99,22,3484,975,1268,952,3.2609,500001,"<1H OCEAN"
"2195",-118.12,34,31,3281,768,NA,733,2.7308,173800,"<1H OCEAN"
